fips,county,state,state_name,lat,lon,land_sq_mi,population,septic_dominant_class,septic_dominant_share_pct,septic_very_limited_pct
45025,Chesterfield County,SC,South Carolina,34.637,-80.1592,798.986,44488,Very limited,83.9,83.9
47047,Fayette County,TN,Tennessee,35.197,-89.4138,704.124,44476,Very limited,82,82
18033,DeKalb County,IN,Indiana,41.3968,-85.0027,362.834,44330,Very limited,94.7,94.7
39015,Brown County,OH,Ohio,38.9314,-83.8668,489.551,44292,Very limited,98.6,98.6
55031,Douglas County,WI,Wisconsin,46.4632,-91.8925,1304.272,44276,Very limited,93,93
48097,Cooke County,TX,Texas,33.6392,-97.2103,874.826,44258,Very limited,80.6,80.6
36025,Delaware County,NY,New York,42.194,-74.9667,1442.596,44191,Very limited,97.4,97.4
21101,Henderson County,KY,Kentucky,37.7925,-87.5726,436.361,44175,Very limited,81.4,81.4
12039,Gadsden County,FL,Florida,30.5787,-84.6126,516.375,44151,Very limited,75,75
29029,Camden County,MO,Missouri,38.0265,-92.7653,655.937,44135,Very limited,71.4,71.4
40137,Stephens County,OK,Oklahoma,34.4814,-97.8556,870.212,44075,Very limited,78.7,78.7
48459,Upshur County,TX,Texas,32.7353,-94.9412,582.98,44050,,,
33019,Sullivan County,NH,New Hampshire,43.3612,-72.2221,537.882,44012,Very limited,85.4,85.4
17117,Macoupin County,IL,Illinois,39.2659,-89.9263,862.995,43895,Very limited,89.9,89.9
13069,Coffee County,GA,Georgia,31.5492,-82.8449,592.263,43851,,,
29159,Pettis County,MO,Missouri,38.7274,-93.2852,682.237,43791,Very limited,98,98
39071,Highland County,OH,Ohio,39.1844,-83.6014,553.084,43785,Very limited,93.7,93.7
27059,Isanti County,MN,Minnesota,45.5624,-93.2963,435.781,43687,Very limited,95.5,95.5
13009,Baldwin County,GA,Georgia,33.0595,-83.2555,258.699,43644,,,
18037,Dubois County,IN,Indiana,38.3733,-86.8734,427.267,43629,Very limited,95.5,95.5
47177,Warren County,TN,Tennessee,35.6782,-85.7773,432.673,43619,Very limited,64.6,64.6
51683,Manassas city,VA,Virginia,38.7468,-77.4826,9.843,43616,,,
51149,Prince George County,VA,Virginia,37.1873,-77.221,265.342,43589,Very limited,83.4,83.4
40071,Kay County,OK,Oklahoma,36.8149,-97.1439,919.61,43437,Very limited,88.3,88.3
40121,Pittsburg County,OK,Oklahoma,34.9255,-95.7481,1305.512,43395,Very limited,94,94
55093,Pierce County,WI,Wisconsin,44.7253,-92.4263,574.018,43380,Very limited,85.4,85.4
42065,Jefferson County,PA,Pennsylvania,41.138,-79.0124,652.44,43367,Very limited,98.6,98.6
42061,Huntingdon County,PA,Pennsylvania,40.4223,-77.9686,874.592,43359,Very limited,89,89
49043,Summit County,UT,Utah,40.8721,-110.9685,1870.674,43109,,,
17177,Stephenson County,IL,Illinois,42.3497,-89.666,564.247,43088,Very limited,58,58
05005,Baxter County,AR,Arkansas,36.2803,-92.3299,553.929,43007,Very limited,83.3,83.3
16069,Nez Perce County,ID,Idaho,46.3338,-116.7609,848.32,42847,,,
39107,Mercer County,OH,Ohio,40.5353,-84.6321,462.447,42648,Very limited,95.1,95.1
47021,Cheatham County,TN,Tennessee,36.2552,-87.1008,302.498,42604,Very limited,80.6,80.6
06093,Siskiyou County,CA,California,41.588,-122.5333,6278.767,42498,,,
19033,Cerro Gordo County,IA,Iowa,43.075,-93.251,568.302,42493,Very limited,91.3,91.3
51187,Warren County,VA,Virginia,38.9082,-78.2076,214.572,42461,Very limited,86.2,86.2
12093,Okeechobee County,FL,Florida,27.3856,-80.8874,769.302,42369,Very limited,84.7,84.7
55075,Marinette County,WI,Wisconsin,45.3469,-87.9912,1399.468,42343,Very limited,84.8,84.8
37181,Vance County,NC,North Carolina,36.3655,-78.4054,252.401,42337,Somewhat limited,60.5,29.6
16057,Latah County,ID,Idaho,46.8189,-116.731,1075.867,42180,Very limited,97.5,97.5
42119,Union County,PA,Pennsylvania,40.9622,-77.0555,315.957,42159,Very limited,83.4,83.4
19139,Muscatine County,IA,Iowa,41.4838,-91.1187,437.44,42132,Very limited,93.6,93.6
51109,Louisa County,VA,Virginia,37.9727,-77.9598,495.064,42109,Somewhat limited,67.9,30.1
28149,Warren County,MS,Mississippi,32.3561,-90.8524,588.536,42105,Very limited,84.2,84.2
29225,Webster County,MO,Missouri,37.2808,-92.8761,592.563,42041,Very limited,88.6,88.6
48481,Wharton County,TX,Texas,29.2785,-96.2297,1086.144,42035,Very limited,97.7,97.7
39051,Fulton County,OH,Ohio,41.5973,-84.1243,405.45,42028,Very limited,99.3,99.3
06005,Amador County,CA,California,38.4435,-120.6539,594.585,42026,,,
39027,Clinton County,OH,Ohio,39.4167,-83.8046,408.731,42019,Very limited,98,98
51590,Danville city,VA,Virginia,36.5833,-79.4081,42.803,41993,,,
37153,Richmond County,NC,North Carolina,35.0046,-79.7557,473.689,41990,Very limited,69.7,69.7
05091,Miller County,AR,Arkansas,33.3055,-93.9015,624.04,41958,,,
26107,Mecosta County,MI,Michigan,43.6353,-85.3328,555.157,41947,Very limited,92.1,92.1
27009,Benton County,MN,Minnesota,45.7012,-94.0014,408.303,41881,Very limited,98.1,98.1
29023,Butler County,MO,Missouri,36.7152,-90.4031,694.754,41814,Very limited,91.7,91.7
40041,Delaware County,OK,Oklahoma,36.3934,-94.8082,737.751,41771,Very limited,61.7,61.7
13277,Tift County,GA,Georgia,31.457,-83.5259,260.89,41708,Very limited,94,94
39033,Crawford County,OH,Ohio,40.8485,-82.9248,401.786,41626,Very limited,98.1,98.1
37139,Pasquotank County,NC,North Carolina,36.2652,-76.2607,226.878,41418,Very limited,74.2,74.2
26057,Gratiot County,MI,Michigan,43.2923,-84.6047,568.382,41372,Very limited,98.3,98.3
13213,Murray County,GA,Georgia,34.7971,-84.738,344.494,41316,,,
55115,Shawano County,WI,Wisconsin,44.7896,-88.7558,893.225,41299,Very limited,82.3,82.3
56037,Sweetwater County,WY,Wyoming,41.6603,-108.8757,10426.981,41273,,,
28151,Washington County,MS,Mississippi,33.2732,-90.9444,724.147,41181,Very limited,92.6,92.6
18087,LaGrange County,IN,Indiana,41.6425,-85.4278,379.632,41122,Very limited,96.8,96.8
54069,Ohio County,WV,West Virginia,40.1003,-80.6199,106.035,41090,,,
41007,Clatsop County,OR,Oregon,46.0245,-123.705,828.241,41043,Very limited,89.9,89.9
23013,Knox County,ME,Maine,44.042,-69.0385,364.902,40981,,,
51093,Isle of Wight County,VA,Virginia,36.9014,-76.7076,315.685,40942,Very limited,83.2,83.2
27099,Mower County,MN,Minnesota,43.6662,-92.7595,711.273,40900,Very limited,98.4,98.4
39135,Preble County,OH,Ohio,39.7388,-84.6448,424.226,40801,Very limited,97.2,97.2
38105,Williams County,ND,North Dakota,48.3558,-103.5013,2077.6,40763,Very limited,57.4,57.4
29091,Howell County,MO,Missouri,36.7744,-91.8874,927.177,40762,Very limited,63.2,63.2
01123,Tallapoosa County,AL,Alabama,32.8633,-85.7996,716.539,40699,Very limited,46.9,46.9
42117,Tioga County,PA,Pennsylvania,41.7669,-77.2573,1133.892,40698,Very limited,97.9,97.9
23027,Waldo County,ME,Maine,44.475,-69.1174,730.227,40617,Very limited,86.1,86.1
40135,Sequoyah County,OK,Oklahoma,35.5024,-94.7508,673.575,40555,Very limited,90.7,90.7
19127,Marshall County,IA,Iowa,42.0417,-92.9814,572.503,40392,Very limited,94.1,94.1
26151,Sanilac County,MI,Michigan,43.4492,-82.6428,962.571,40293,Very limited,88.1,88.1
04009,Graham County,AZ,Arizona,32.9318,-109.8783,4621.877,40242,,,
47013,Campbell County,TN,Tennessee,36.4016,-84.1592,480.19,40238,Very limited,90.2,90.2
51073,Gloucester County,VA,Virginia,37.4035,-76.5235,217.815,40154,Very limited,76.8,76.8
40097,Mayes County,OK,Oklahoma,36.3038,-95.2356,655.326,40144,Very limited,76.5,76.5
37145,Person County,NC,North Carolina,36.3883,-78.9737,392.34,40143,Very limited,54.7,54.7
55083,Oconto County,WI,Wisconsin,44.9966,-88.2065,997.48,40037,Very limited,86.3,86.3
18061,Harrison County,IN,Indiana,38.1865,-86.1038,484.081,39978,Very limited,78,78
35039,Rio Arriba County,NM,New Mexico,36.5097,-106.694,5860.876,39955,,,
27041,Douglas County,MN,Minnesota,45.9368,-95.4622,636.882,39933,Very limited,73.9,73.9
56013,Fremont County,WY,Wyoming,43.0548,-108.6089,9183.597,39721,,,
22095,St. John the Baptist Parish,LA,Louisiana,30.1441,-90.491,214.474,39694,Very limited,58.2,58.2
39123,Ottawa County,OH,Ohio,41.5455,-83.0126,254.685,39692,Very limited,81.4,81.4
36073,Orleans County,NY,New York,43.3399,-78.207,391.262,39686,Very limited,96.6,96.6
42109,Snyder County,PA,Pennsylvania,40.7554,-77.073,328.784,39627,Very limited,93.3,93.3
36121,Wyoming County,NY,New York,42.7014,-78.2286,592.7,39588,Very limited,95.6,95.6
42083,McKean County,PA,Pennsylvania,41.8146,-78.5725,979.694,39478,Very limited,98.9,98.9
56001,Albany County,WY,Wyoming,41.6655,-105.7219,4274.175,39288,,,
45029,Colleton County,SC,South Carolina,32.8494,-80.6564,1056.509,39259,Very limited,93.1,93.1
45071,Newberry County,SC,South Carolina,34.2899,-81.5997,630.339,39203,Very limited,48.6,48.6
29109,Lawrence County,MO,Missouri,37.1066,-93.8305,611.753,39151,Very limited,97.4,97.4
51137,Orange County,VA,Virginia,38.2493,-78.0111,340.548,38986,Somewhat limited,61.2,37.4
28113,Pike County,MS,Mississippi,31.1775,-90.3977,409.185,38980,Very limited,95.4,95.4
21035,Calloway County,KY,Kentucky,36.621,-88.2741,384.863,38975,,,
39021,Champaign County,OH,Ohio,40.1328,-83.7676,428.977,38907,Very limited,99.3,99.3
20037,Crawford County,KS,Kansas,37.5058,-94.8539,589.771,38904,Very limited,99,99
48249,Jim Wells County,TX,Texas,27.7335,-98.0908,865.176,38886,Very limited,72.6,72.6
51185,Tazewell County,VA,Virginia,37.1254,-81.5629,518.791,38875,Very limited,88.9,88.9
48223,Hopkins County,TX,Texas,33.149,-95.5654,767.431,38784,,,
48217,Hill County,TX,Texas,31.9826,-97.1306,958.859,38771,Very limited,86.1,86.1
37113,Macon County,NC,North Carolina,35.153,-83.4219,515.529,38717,Very limited,92.8,92.8
48147,Fannin County,TX,Texas,33.5912,-96.105,877.939,38650,Very limited,91.4,91.4
39039,Defiance County,OH,Ohio,41.3217,-84.4864,411.439,38644,Very limited,98.6,98.6
05009,Boone County,AR,Arkansas,36.3043,-93.0792,589.723,38636,Very limited,91.9,91.9
18107,Montgomery County,IN,Indiana,40.0403,-86.8927,504.627,38633,Very limited,96.4,96.4
48049,Brown County,TX,Texas,31.7641,-98.9985,944.452,38631,,,
54019,Fayette County,WV,West Virginia,38.031,-81.0861,661.957,38600,,,
29219,Warren County,MO,Missouri,38.7619,-91.1593,428.596,38478,Very limited,96.3,96.3
19057,Des Moines County,IA,Iowa,40.9153,-91.1869,416.129,38411,Very limited,95.3,95.3
22009,Avoyelles Parish,LA,Louisiana,31.0885,-91.9833,831.363,38373,Very limited,79.2,79.2
20055,Finney County,KS,Kansas,38.0498,-100.74,1301.997,38354,Very limited,75.2,75.2
05063,Independence County,AR,Arkansas,35.7375,-91.5599,763.712,38345,Very limited,89.8,89.8
40123,Pontotoc County,OK,Oklahoma,34.7214,-96.6918,720.353,38310,Very limited,89.9,89.9
49047,Uintah County,UT,Utah,40.1259,-109.5177,4482.881,38307,Very limited,77.6,77.6
17203,Woodford County,IL,Illinois,40.7898,-89.2106,527.557,38290,Very limited,90.8,90.8
24041,Talbot County,MD,Maryland,38.7483,-76.1785,268.556,38244,Very limited,74.7,74.7
39059,Guernsey County,OH,Ohio,40.0567,-81.4979,522.242,38219,Very limited,94.5,94.5
37055,Dare County,NC,North Carolina,35.6063,-75.7675,383.229,38183,Not rated,71.1,28.9
55085,Oneida County,WI,Wisconsin,45.7162,-89.5345,1113.946,38175,Very limited,88.6,88.6
19099,Jasper County,IA,Iowa,41.6856,-93.0541,730.428,38107,Very limited,96.3,96.3
42115,Susquehanna County,PA,Pennsylvania,41.8197,-75.801,823.494,38100,Very limited,96.7,96.7
05093,Mississippi County,AR,Arkansas,35.7669,-90.0522,902.093,38095,Very limited,95,95
50001,Addison County,VT,Vermont,44.0312,-73.1416,766.332,38047,Very limited,82.7,82.7
26061,Houghton County,MI,Michigan,46.9984,-88.6519,1009.103,38041,Very limited,93.5,93.5
37197,Yadkin County,NC,North Carolina,36.1588,-80.6652,334.943,37995,Somewhat limited,59.7,39
29201,Scott County,MO,Missouri,37.0478,-89.5681,420.006,37957,Very limited,88.4,88.4
31053,Dodge County,NE,Nebraska,41.577,-96.6459,528.844,37884,Very limited,94.2,94.2
42035,Clinton County,PA,Pennsylvania,41.2395,-77.629,889.63,37865,Very limited,85.8,85.8
49051,Wasatch County,UT,Utah,40.3349,-111.1616,1176.952,37858,,,
47117,Marshall County,TN,Tennessee,35.4683,-86.7659,375.462,37847,Very limited,82.5,82.5
48477,Washington County,TX,Texas,30.2151,-96.4103,604.196,37810,Very limited,92.2,92.2
18133,Putnam County,IN,Indiana,39.6655,-86.8534,480.536,37804,Very limited,93.5,93.5
01039,Covington County,AL,Alabama,31.244,-86.4487,1030.573,37748,Very limited,49.7,49.7
21049,Clark County,KY,Kentucky,37.9703,-84.1451,252.482,37673,Very limited,92.4,92.4
47029,Cocke County,TN,Tennessee,35.9162,-83.1192,436.138,37596,,,
54099,Wayne County,WV,West Virginia,38.1436,-82.4227,506.005,37589,Very limited,94.8,94.8
23023,Sagadahoc County,ME,Maine,43.9168,-69.8442,253.979,37582,,,
18017,Cass County,IN,Indiana,40.7538,-86.3552,412.144,37559,Very limited,87,87
46013,Brown County,SD,South Dakota,45.5893,-98.3522,1713.03,37495,Very limited,49.8,49.8
27147,Steele County,MN,Minnesota,44.0152,-93.2361,429.588,37434,Very limited,96.6,96.6
42123,Warren County,PA,Pennsylvania,41.8343,-79.2982,884.293,37373,,,
21235,Whitley County,KY,Kentucky,36.758,-84.1446,437.921,37233,,,
55045,Green County,WI,Wisconsin,42.6755,-89.6051,584.044,37183,Very limited,85.5,85.5
12129,Wakulla County,FL,Florida,30.0913,-84.3591,606.42,37115,Very limited,88.8,88.8
17027,Clinton County,IL,Illinois,38.6063,-89.4262,473.941,37087,Very limited,87.4,87.4
40111,Okmulgee County,OK,Oklahoma,35.6435,-95.9659,697.443,37084,Very limited,97.7,97.7
50003,Bennington County,VT,Vermont,43.0353,-73.1115,674.237,37039,Very limited,96.1,96.1
17055,Franklin County,IL,Illinois,37.9919,-88.9263,408.935,37033,Very limited,90.3,90.3
05139,Union County,AR,Arkansas,33.1682,-92.5981,1039.067,37008,Very limited,95.8,95.8
39031,Coshocton County,OH,Ohio,40.2967,-81.9301,563.911,37003,Very limited,94.9,94.9
18069,Huntington County,IN,Indiana,40.8264,-85.4786,382.639,36944,Very limited,96.7,96.7
13145,Harris County,GA,Georgia,32.7315,-84.9124,463.825,36929,,,
19187,Webster County,IA,Iowa,42.4336,-94.1758,715.704,36909,Very limited,93,93
42031,Clarion County,PA,Pennsylvania,41.1982,-79.4204,600.836,36855,Very limited,97.6,97.6
21083,Graves County,KY,Kentucky,36.7233,-88.6499,551.757,36821,Very limited,80,80
27085,McLeod County,MN,Minnesota,44.8217,-94.2723,491.51,36780,Very limited,90.5,90.5
47103,Lincoln County,TN,Tennessee,35.1428,-86.5934,570.342,36751,Very limited,84,84
27017,Carlton County,MN,Minnesota,46.6038,-92.671,861.195,36745,Very limited,88.1,88.1
12027,DeSoto County,FL,Florida,27.1906,-81.8063,636.695,36744,Very limited,99.4,99.4
36031,Essex County,NY,New York,44.1096,-73.7784,1794.122,36744,Very limited,90.7,90.7
29105,Laclede County,MO,Missouri,37.6597,-92.5948,764.684,36738,Very limited,90.6,90.6
22011,Beauregard Parish,LA,Louisiana,30.645,-93.3403,1157.478,36695,Very limited,89.1,89.1
37003,Alexander County,NC,North Carolina,35.921,-81.1775,259.989,36693,Very limited,81.3,81.3
26041,Delta County,MI,Michigan,45.8052,-86.9019,1171.094,36687,Very limited,87,87
01053,Escambia County,AL,Alabama,31.1223,-87.1684,945.408,36630,Very limited,42.1,42.1
18001,Adams County,IN,Indiana,40.7457,-84.9361,338.925,36584,Very limited,97.8,97.8
13227,Pickens County,GA,Georgia,34.4568,-84.4904,232.055,36580,,,
19167,Sioux County,IA,Iowa,43.0826,-96.178,767.911,36554,Very limited,96,96
39171,Williams County,OH,Ohio,41.565,-84.5843,420.66,36554,Very limited,98.4,98.4
23015,Lincoln County,ME,Maine,43.9948,-69.5136,455.867,36491,,,
17121,Marion County,IL,Illinois,38.6482,-88.9204,572.538,36437,Very limited,98.1,98.1
47045,Dyer County,TN,Tennessee,36.0523,-89.4046,512.351,36403,Very limited,88.6,88.6
48321,Matagorda County,TX,Texas,28.7748,-96.0015,1093.131,36391,Very limited,74.3,74.3
46011,Brookings County,SD,South Dakota,44.3767,-96.7978,792.217,36359,Very limited,96.5,96.5
26033,Chippewa County,MI,Michigan,46.3218,-84.5206,1558.515,36253,Very limited,82.7,82.7
13299,Ware County,GA,Georgia,31.0509,-82.4215,899.361,36222,Very limited,99.3,99.3
30093,Silver Bow County,MT,Montana,45.8962,-112.6601,717.99,36134,,,
17081,Jefferson County,IL,Illinois,38.3008,-88.9242,571.237,36107,Very limited,93.2,93.2
13187,Lumpkin County,GA,Georgia,34.5681,-83.9989,281.433,36016,,,
22069,Natchitoches Parish,LA,Louisiana,31.7325,-93.0825,1253.008,35982,Very limited,87.6,87.6
39117,Morrow County,OH,Ohio,40.5253,-82.7977,406.134,35927,Very limited,99.4,99.4
18083,Knox County,IN,Indiana,38.6884,-87.4204,515.831,35872,Very limited,70.9,70.9
20121,Miami County,KS,Kansas,38.5668,-94.833,575.88,35737,Very limited,97.7,97.7
31157,Scotts Bluff County,NE,Nebraska,41.8505,-103.703,739.621,35734,Very limited,47.5,47.5
39127,Perry County,OH,Ohio,39.7432,-82.238,407.94,35682,Very limited,87.8,87.8
19179,Wapello County,IA,Iowa,41.0313,-92.4095,431.848,35681,Very limited,97.4,97.4
29009,Barry County,MO,Missouri,36.6994,-93.8343,778.123,35618,Very limited,84.2,84.2
45053,Jasper County,SC,South Carolina,32.4306,-81.0216,655.135,35618,Very limited,93.8,93.8
18103,Miami County,IN,Indiana,40.7728,-86.0442,373.842,35613,Very limited,95.1,95.1
31119,Madison County,NE,Nebraska,41.9099,-97.6069,572.612,35579,Very limited,70.9,70.9
01047,Dallas County,AL,Alabama,32.3335,-87.1144,978.741,35545,Very limited,83.3,83.3
31141,Platte County,NE,Nebraska,41.5769,-97.5135,675.118,35499,Very limited,62.2,62.2
20061,Geary County,KS,Kansas,39.0021,-96.7681,384.652,35459,Very limited,90.3,90.3
27005,Becker County,MN,Minnesota,46.9376,-95.7418,1315.037,35444,Very limited,77.3,77.3
17105,Livingston County,IL,Illinois,40.8944,-88.5529,1043.628,35375,Very limited,99.1,99.1
21089,Greenup County,KY,Kentucky,38.5636,-82.9338,344.455,35273,,,
22119,Webster Parish,LA,Louisiana,32.7322,-93.3398,593.319,35184,Very limited,91.3,91.3
51195,Wise County,VA,Virginia,36.9746,-82.6216,403.443,34973,Very limited,89.7,89.7
40081,Lincoln County,OK,Oklahoma,35.7031,-96.8814,952.372,34972,Very limited,95.4,95.4
17133,Monroe County,IL,Illinois,38.278,-90.1791,385.301,34969,Very limited,85.2,85.2
28085,Lincoln County,MS,Mississippi,31.5352,-90.4536,586.207,34956,Very limited,98.1,98.1
18183,Whitley County,IN,Indiana,41.1364,-85.5019,335.622,34885,Very limited,97.9,97.9
18151,Steuben County,IN,Indiana,41.6435,-85.0024,308.79,34862,Very limited,80.2,80.2
16051,Jefferson County,ID,Idaho,43.797,-112.3186,1093.681,34854,,,
55019,Clark County,WI,Wisconsin,44.7392,-90.6099,1209.698,34801,Very limited,99.1,99.1
47143,Rhea County,TN,Tennessee,35.6006,-84.9495,315.494,34759,Very limited,78.1,78.1
17049,Effingham County,IL,Illinois,39.0479,-88.5928,478.767,34602,Very limited,95.4,95.4
21071,Floyd County,KY,Kentucky,37.5525,-82.7397,393.301,34532,,,
27097,Morrison County,MN,Minnesota,46.0205,-94.2666,1125.1,34520,Very limited,95.3,95.3
27103,Nicollet County,MN,Minnesota,44.3588,-94.2457,448.504,34493,Very limited,91.4,91.4
35055,Taos County,NM,New Mexico,36.5772,-105.6389,2202.373,34482,,,
26165,Wexford County,MI,Michigan,44.3314,-85.57,564.924,34460,,,
28093,Marshall County,MS,Mississippi,34.7662,-89.5042,706.192,34374,Very limited,94.8,94.8
24011,Caroline County,MD,Maryland,38.8715,-75.8317,319.442,34248,Very limited,97.4,97.4
28003,Alcorn County,MS,Mississippi,34.8866,-88.5811,400.047,34228,Very limited,96.8,96.8
39137,Putnam County,OH,Ohio,41.0245,-84.1299,482.544,34206,Very limited,99.3,99.3
38059,Morton County,ND,North Dakota,46.71,-101.31,1925.888,34194,Very limited,80,80
20035,Cowley County,KS,Kansas,37.2345,-96.8372,1125.738,34186,Very limited,92.9,92.9
51023,Botetourt County,VA,Virginia,37.5655,-79.7975,541.276,34129,Very limited,80.2,80.2
37175,Transylvania County,NC,North Carolina,35.2101,-82.8167,378.365,34103,Very limited,93.9,93.9
18027,Daviess County,IN,Indiana,38.6961,-87.0769,429.514,34097,Very limited,93.7,93.7
13177,Lee County,GA,Georgia,31.8184,-84.1467,355.912,34073,,,
20057,Ford County,KS,Kansas,37.6885,-99.8847,1098.271,34072,Very limited,74.4,74.4
51730,Petersburg city,VA,Virginia,37.2047,-77.3924,22.72,34058,,,
54077,Preston County,WV,West Virginia,39.469,-79.6689,648.814,34055,Very limited,96.3,96.3
19125,Marion County,IA,Iowa,41.3314,-93.0939,554.49,34048,Very limited,92.3,92.3
42059,Greene County,PA,Pennsylvania,39.8477,-80.2257,575.932,33960,,,
26047,Emmet County,MI,Michigan,45.5901,-84.9868,467.546,33949,Very limited,94.6,94.6
53031,Jefferson County,WA,Washington,47.8057,-123.5271,1803.728,33944,,,
37165,Scotland County,NC,North Carolina,34.84,-79.4773,319.14,33898,Very limited,62.6,62.6
01017,Chambers County,AL,Alabama,32.9155,-85.394,596.559,33813,Very limited,54.7,54.7
